id,surfweight,year,age,sex,ethnicity,edu,lfs,partner,parent,number_children,tenure,hh_income,nzdep,migrant,disability,home_afford,life_satisfy,life_worth,health,tereo,gov_tereo,selfactual,trust,trust_police,trust_media,trust_parliament,voted,mwb,housecold,housedamp,moves,access_med,access_green,access_pt,neigh_connect,neigh_crime,victim,discrim,lonely,hardtalk,surfweight_1,surfweight_2,surfweight_3,surfweight_4,surfweight_5,surfweight_6,surfweight_7,surfweight_8,surfweight_9,surfweight_10,surfweight_11,surfweight_12,surfweight_13,surfweight_14,surfweight_15,surfweight_16,surfweight_17,surfweight_18,surfweight_19,surfweight_20,surfweight_21,surfweight_22,surfweight_23,surfweight_24,surfweight_25,surfweight_26,surfweight_27,surfweight_28,surfweight_29,surfweight_30,surfweight_31,surfweight_32,surfweight_33,surfweight_34,surfweight_35,surfweight_36,surfweight_37,surfweight_38,surfweight_39,surfweight_40,surfweight_41,surfweight_42,surfweight_43,surfweight_44,surfweight_45,surfweight_46,surfweight_47,surfweight_48,surfweight_49,surfweight_50,surfweight_51,surfweight_52,surfweight_53,surfweight_54,surfweight_55,surfweight_56,surfweight_57,surfweight_58,surfweight_59,surfweight_60,surfweight_61,surfweight_62,surfweight_63,surfweight_64,surfweight_65,surfweight_66,surfweight_67,surfweight_68,surfweight_69,surfweight_70,surfweight_71,surfweight_72,surfweight_73,surfweight_74,surfweight_75,surfweight_76,surfweight_77,surfweight_78,surfweight_79,surfweight_80,surfweight_81,surfweight_82,surfweight_83,surfweight_84,surfweight_85,surfweight_86,surfweight_87,surfweight_88,surfweight_89,surfweight_90,surfweight_91,surfweight_92,surfweight_93,surfweight_94,surfweight_95,surfweight_96,surfweight_97,surfweight_98,surfweight_99,surfweight_100
688,709.6282,2018,6,0,1,1,3,0,0,0,2,1,2,1,0,6,7,10,4,2,4,5,9,10,0,5,1,10,2,2,0,4,5,5,5,2,0,0,3,2,716.0465,709.8483,704.2894,712.3306,711.5548,710.9091,711.8455,710.6396,700.1584,710.3013,707.2225,705.473,701.9521,712.5485,711.2463,713.7826,709.6326,705.7138,700.8895,720.2073,724.7214,703.4172,719.5209,707.199,708.3367,707.1766,705.7201,707.3962,709.2295,711.1333,714.3216,702.1012,709.8356,705.5934,710.2548,712.4046,711.5955,714.0911,704.6816,716.7375,708.1733,705.7689,707.8097,712.6896,709.2484,698.3876,704.1466,709.8041,715.9083,707.5494,704.6128,756.1564,706.3068,707.9399,709.409,711.5118,704.4545,707.9818,712.6036,707.4542,707.0688,698.328,703.4172,720.4906,708.2363,703.2979,715.3159,706.3016,758.2041,22.53687,760.8281,760.7398,767.5012,756.7487,764.7538,763.9855,761.7278,758.8446,770.5513,765.0646,759.8843,758.8303,710.1986,714.2643,712.5606,712.4493,714.1346,702.1838,703.7848,719.2938,722.3411,710.8105,698.7018,704.1323,704.7969,715.3365,713.669,707.5803,703.154,700.6825
689,290.6084,2018,6,1,1,1,3,0,0,0,3,1,9,1,1,8,5,6,3,1,3,5,8,8,8,8,1,13,2,1,0,5,5,5,5,4,0,0,2,3,292.0602,294.0071,292.3473,291.7099,286.4456,291.3954,291.3596,286.2668,288.7552,293.5426,291.8064,294.6235,288.2925,286.3661,290.0037,294.5743,290.8273,286.2392,289.3726,291.1948,289.6165,293.5046,287.6126,290.3542,289.6867,289.1006,284.5219,292.1566,293.6047,293.1726,292.9551,288.2577,289.7326,290.4964,292.2793,289.8064,293.7935,290.8235,288.7668,294.8264,288.886,286.7565,286.6949,291.7964,290.2967,289.2439,295.0119,289.7095,294.2577,289.1906,290.9762,298.6702,289.3656,292.1519,286.5129,289.8411,290.2762,290.8889,297.7781,289.1365,292.5073,291.0125,285.4866,289.7967,293.852,290.4548,289.4171,287.9105,308.3792,316.0887,311.7005,311.1615,314.2354,310.1746,311.1884,312.1931,9.267913,309.9524,316.3963,307.6165,309.0773,313.8715,291.3271,291.6828,293.5177,291.1424,295.8329,289.4222,287.447,293.2241,290.2497,292.3481,285.0628,291.1029,292.9766,290.5047,291.3905,287.6662,288.953,289.3514
690,235.3175,2018,1,1,1,3,3,0,0,0,1,3,9,1,0,8,8,7,4,1,3,5,7,9,4,6,1,15,2,1,4,5,5,5,3,9,0,0,2,2,236.0196,234.7269,234.017,232.7787,236.8809,237.1742,237.6726,234.5301,232.0941,233.0197,235.5858,236.5066,237.8402,233.819,238.3305,240.4069,234.2322,231.2455,235.0705,234.8875,230.9285,233.541,237.1237,235.3097,234.3245,236.227,237.7935,232.804,235.6329,240.1182,238.6826,235.0414,234.2122,237.8963,232.8022,236.218,236.2862,236.8397,232.1882,236.9675,233.7545,234.9378,236.1115,233.192,232.8393,233.6797,233.0224,233.7415,239.5308,234.4892,235.4956,244.1496,230.9183,236.9613,233,238.4661,233.2003,236.9418,240.1906,234.555,232.1753,234.3043,232.9672,236.5405,234.8405,234.5308,235.3441,234.7622,237.4504,237.2037,235.523,234.8099,235.7906,234.9144,236.2396,231.8338,235.9381,234.2406,234.7203,237.3648,235.1135,235.5977,251.5947,249.5904,252.1973,251.1649,248.8282,249.262,246.4603,253.2309,251.9457,248.6248,248.3729,253.7545,252.2304,249.998,6.352245,252.0486,236.0695,230.8871
691,162.7435,2018,4,0,1,1,3,1,0,0,1,3,7,1,0,5,5,8,2,2,2,5,1,5,0,0,1,3,1,1,1,3,5,5,5,9,1,0,3,3,165.1563,164.212,162.1847,162.845,159.0367,164.9192,163.8688,160.1897,163.1254,162.7135,161.1743,160.5804,162.8967,165.0462,163.6882,163.8488,165.682,162.3039,159.8478,11.12561,183.7384,188.5386,185.3469,188.8659,192.9579,188.6135,166.7779,160.2568,161.5724,166.133,161.581,161.3305,178.6602,161.981,156.3206,162.8434,162.0744,157.5621,158.3202,163.8809,163.1794,160.7821,166.1154,165.6392,166.375,158.7669,161.165,161.758,165.0852,162.3141,161.1716,162.8642,159.3961,164.642,161.2045,167.1401,163.0663,160.2684,165.6106,164.2581,162.7598,161.1007,162.2251,161.2207,161.6276,162.0536,163.0571,163.7496,158.8239,165.3385,161.6392,162.1546,169.3716,160.6208,164.9688,162.7898,162.7081,159.3244,166.1113,161.0096,161.8881,161.9359,163.2905,161.942,162.1379,163.5639,162.8622,162.6675,161.2269,162.311,163.7946,162.104,162.6632,163.8622,160.3667,162.3482,167.4161,163.1062,160.2062,162.575
692,1052.445,2018,5,1,1,1,3,1,0,0,1,3,9,2,1,5,10,8,4,2,2,5,7,10,0,2,1,17,1,1,0,4,5,4,7,4,0,1,2,2,1050.781,1048.377,1053.166,1059.895,1050.491,1044.134,1061.023,1061.984,1048.178,1052.223,1053.048,1043.181,1034.196,1062.702,1070.596,1048.05,1045.263,1060.119,1047.723,1190.064,1204.554,1234.216,1207.549,1210.239,74.80257,1208.127,1060.05,1050.909,1045.323,1064.831,1050.832,1058.336,1114.709,1047.203,1054.903,1043.979,1037.224,1037.277,1040.647,1042.791,1051.893,1035.828,1060.579,1051.457,1046.34,1060.365,1046.926,1056.543,1060.26,1048.439,1041.386,1068.761,1045.036,1062.229,1049.487,1048.407,1048.57,1050.395,1068.048,1052.889,1045.37,1040.375,1040.811,1066.087,1050.102,1064.754,1048.929,1045.595,1043.856,1068.368,1060.169,1053.049,1069.315,1042.277,1060.062,1047.002,1045.282,1042.424,1064.87,1051.926,1051.281,1046.178,1045.194,1059.473,1054.092,1044.914,1067.518,1056.18,1057.343,1048.144,1062.787,1043.606,1051.717,1050.272,1043.231,1059.15,1068.679,1044.039,1045.774,1053.748
693,327.0244,2018,6,0,1,1,3,0,0,0,2,1,10,1,1,5,6,6,2,1,5,4,7,10,4,10,1,6,2,2,0,4,4,1,1,8,0,0,3,3,330.9085,326.8598,326.5189,325.8551,319.7208,331.7706,326.4211,330.7221,322.5197,325.5672,327.5637,324.4548,328.5305,328.6881,334.0483,328.2518,324.0132,323.4544,326.6897,322.6986,323.3922,327.3108,323.7802,326.2416,333.2509,323.3332,333.5497,324.6259,327.2738,326.9985,328.8028,368.9856,398.0176,19.43659,366.8002,364.743,376.8353,362.3724,363.335,328.5884,327.3033,326.7328,330.2141,326.9719,327.5396,323.125,327.2259,327.4776,331.7772,328.1396,328.619,325.9506,317.8792,326.5085,321.3823,335.7806,325.0638,327.3119,330.5633,323.5608,326.932,326.0653,326.2129,326.1498,326.8431,328.6469,330.2679,329.0099,320.7017,330.9638,332.6563,318.055,328.101,324.1844,331.2666,328.6059,327.7096,324.7908,333.0557,323.1127,322.7706,326.6499,324.2475,324.507,327.4277,327.5591,327.4897,330.7708,321.852,328.275,329.175,329.3358,331.7466,327.615,320.4279,328.5626,333.1841,326.7583,327.1995,327.5588
694,313.234,2018,2,0,1,2,3,1,1,4,3,1,8,4,0,5,7,7,4,2,4,4,10,6,6,6,1,13,1,1,1,5,4,3,5,8,0,0,1,1,313.1785,315.9631,317.7863,315.7558,310.9029,312.9021,310.877,311.3347,309.6883,318.2637,313.2686,317.446,307.4161,310.2649,314.4257,316.634,314.9326,308.6573,310.7053,308.2671,310.6603,319.9539,308.7144,312.3978,317.0569,312.0922,310.7543,317.2553,312.8201,313.6717,313.9194,311.1583,334.7496,310.2245,311.0488,307.9554,312.4626,308.8067,308.5977,320.0282,312.4396,308.8864,313.8233,314.7125,313.1605,311.8565,317.3844,313.4968,314.2841,312.6561,314.2675,311.4952,311.8109,340.0986,332.41,338.1822,336.7165,337.1695,10.14823,333.5703,336.1617,337.9755,333.2274,336.0754,336.9181,337.4989,334.3379,308.0007,309.2643,319.8934,316.3307,311.6337,317.0076,309.6906,311.8949,312.9735,314.4647,308.8299,318.8234,308.1561,311.384,311.4112,314.3979,314.5161,316.7693,315.482,320.7329,311.763,310.4891,313.1435,311.6357,316.2584,311.1489,313.7095,313.916,310.6729,312.5933,310.2663,312.4548,314.1327
695,118.4832,2018,6,1,1,2,3,1,0,0,2,2,5,1,0,8,10,10,4,1,4,5,8,9,5,7,1,16,1,1,0,4,5,4,9,1,0,0,1,2,118.5505,118.3913,117.6217,118.7614,118.1539,118.3765,118.8142,117.2541,117.8392,118.9124,118.5726,117.1028,119.291,118.0832,120.3403,118.3809,120.4591,116.9503,117.7396,117.1208,116.8246,120.3852,118.8627,118.9823,120.3683,117.8054,120.8354,117.864,117.2131,118.8917,118.8216,117.536,127.1381,119.8517,114.8967,117.8598,117.1481,118.605,116.1077,117.998,118.7879,118.7097,119.8602,120.0646,118.919,115.7549,118.2827,119.5176,121.1356,118.3587,116.3933,117.4828,116.6696,129.4848,125.6014,130.2994,127.1372,127.3214,128.6486,125.998,3.700103,126.9662,127.0046,125.987,126.2281,128.0894,127.0945,117.6009,116.4455,120.6972,119.5993,116.7477,120.8332,118.2731,120.2208,116.4493,118.2958,118.1086,119.8713,117.1113,118.4307,119.2366,118.2363,118.1059,119.3808,118.0238,118.3002,118.1429,116.9876,118.4635,118.1897,117.9666,119.6938,119.2114,119.0261,119.4718,119.7496,118.0514,117.6399,117.1013
696,212.2904,2018,4,1,1,4,3,1,1,1,1,2,3,6,0,7,8,8,3,1,4,4,8,9,5,8,1,15,3,2,1,5,5,5,8,3,0,0,1,2,212.4366,212.8027,214.0023,215.3769,211.4992,212.3146,212.0117,213.6067,208.7904,213.1945,212.2233,210.0981,209.238,212.5825,214.6,213.0761,212.8988,212.0368,211.6524,206.7391,208.4433,216.1655,209.7174,213.7036,218.6054,210.5543,213.1409,210.9383,211.862,216.1564,211.0069,213.0426,230.3989,210.2782,211.1696,209.6326,209.4018,208.4349,209.4527,213.6037,211.2325,207.732,214.0819,211.8998,211.6262,213.8795,209.6362,213.082,214.3695,211.6858,210.5775,214.7803,209.1048,230.1125,226.3317,229.9551,227.2783,228.8161,232.1781,6.671226,227.2714,225.6288,222.9525,230.9218,225.5636,232.3237,225.5338,210.8571,209.2463,218.4897,214.3078,213.0327,215.0775,208.6829,214.7234,209.8204,213.322,209.2939,214.6652,211.706,212.0013,211.5759,211.6507,214.6129,213.5994,211.3777,217.2143,211.9182,212.5202,208.8176,213.8431,208.6961,214.6063,213.6145,209.3121,213.4272,214.03,211.1248,209.8217,213.6815
697,620.3228,2018,3,0,1,4,3,1,1,1,2,2,5,6,0,6,8,10,4,1,1,4,8,9,7,7,1,12,1,1,0,4,4,4,8,2,0,0,1,2,625.7085,622.425,617.2658,617.7366,613.73,617.0577,626.4706,617.7114,624.3839,621.3372,618.5153,613.5047,611.8113,630.0442,624.6855,618.3967,632.0759,622.2966,612.3366,613.3223,613.9199,625.5972,612.7759,618.5939,633.1734,624.3867,627.048,614.7897,615.3517,626.2429,619.7597,620.3687,669.915,617.5898,605.9302,618.8617,614.741,606.0759,606.8758,614.0225,623.6544,615.6946,628.6014,629.8091,627.0595,606.791,621.574,620.1794,626.892,614.8815,618.9712,623.9899,617.1586,627.6971,619.2,618.4156,619.8153,616.4797,630.7679,626.7705,613.6194,615.4928,621.3555,620.1342,617.1036,617.3788,621.1462,622.2874,615.5008,625.7102,616.4871,619.2831,729.185,699.4066,705.6639,37.15555,698.4232,693.7858,714.149,699.2805,621.937,616.377,621.5534,618.4368,620.6714,617.0835,625.256,618.7372,613.7983,624.1625,629.9685,615.9779,618.2487,616.6219,616.494,622.5053,626.0663,616.8828,617.6924,616.7738
698,159.6201,2018,5,0,1,3,3,1,0,0,1,2,2,1,0,6,9,10,4,1,2,3,1,8,6,6,1,18,1,1,0,5,5,5,10,4,1,0,1,1,159.8097,159.0083,158.4951,160.0309,159.2123,159.6163,159.9288,157.944,158.732,160.059,160.1144,158.0228,160.7435,158.8421,162.1994,159.4908,161.843,157.6303,158.6255,157.0795,157.7085,162.3005,160.4194,160.5381,161.9365,158.1659,162.1328,158.8701,158.5338,160.2869,159.8019,158.4175,171.8059,161.3566,155.5245,158.6622,157.9506,159.1301,156.3068,159.2582,159.6214,159.876,159.9524,161.6187,160.0812,157.4399,159.5304,160.637,163.5337,160.1235,156.5867,158.4564,157.1091,161.8158,157.1514,163.2428,159.4808,160.1358,161.0176,158.0388,159.9005,158.8599,158.2059,157.3496,158.1589,160.4512,159.8475,158.7947,156.7204,162.3957,160.9185,156.9816,185.2995,180.0914,184.3021,178.7662,181.3977,180.0451,184.318,9.377497,159.3552,160.6483,159.1486,158.9132,160.5283,158.9458,159.3181,159.8426,158.3666,159.3688,158.6595,158.8745,160.4852,159.939,160.3014,161.2523,162.843,159.184,157.9557,158.1987
699,310.0065,2018,4,0,1,3,3,1,0,0,1,2,10,6,0,7,9,9,3,1,3,3,9,9,9,10,1,10,4,2,0,4,4,4,8,2,0,0,1,2,313.5472,298.929,310.7712,314.1984,303.675,317.0036,309.7875,321.9082,320.4562,301.8939,308.9282,296.1177,311.8871,300.0459,313.1943,307.6902,320.3745,301.8541,318.5894,309.3073,315.6761,302.9367,300.6579,313.4371,308.0225,311.4628,318.4034,301.1591,316.7358,313.4351,295.5261,315.0749,309.6855,309.0243,300.3227,315.5067,310.1482,305.2654,318.0785,312.7298,318.764,310.4286,311.1268,307.6885,309.0945,307.095,305.5605,311.5184,312.6292,313.3534,311.4419,306.6262,304.6926,309.5438,310.0499,311.1824,310.2231,308.907,316.5193,311.5027,310.7512,314.7305,304.4962,310.5192,311.6523,309.9028,306.2317,309.6534,303.7427,309.9771,307.0772,309.1949,310.5095,309.7609,308.7817,318.1066,312.9514,307.2871,311.527,306.5835,311.2934,314.1083,317.4787,299.7695,312.8347,32.35268,392.2512,367.0623,367.4863,382.6952,311.5689,312.2123,307.5649,328.388,307.9227,303.8912,301.7833,304.6926,312.7857,317.5237
700,170.98,2018,4,0,1,1,3,0,0,0,2,2,6,1,0,7,7,8,4,1,2,5,7,8,4,4,1,18,2,1,0,4,5,1,4,8,0,0,1,2,172.0917,180.3785,186.6252,186.3627,187.2086,189.2883,184.1717,192.5676,186.6228,180.9352,6.470363,183.3868,188.8953,167.3444,173.6535,172.1049,173.7408,166.2235,173.2146,169.7857,172.5953,168.1717,169.6823,171.5306,168.332,172.5569,176.1125,165.5411,172.9285,174.8403,167.9425,173.9656,169.3933,172.6469,168.0641,173.2023,170.2124,169.5113,171.6032,171.3496,172.3503,171.5473,171.0686,169.4915,169.2082,171.5692,169.5755,170.7278,172.5703,171.8988,171.6454,171.4852,168.6042,171.559,169.6803,173.5515,169.8948,172.3047,174.7292,170.658,170.5135,170.5827,169.0749,170.0851,170.0036,170.7161,170.3838,171.0798,172.6672,171.9517,171.3223,170.2081,170.8952,170.1475,172.2977,169.5758,172.2478,169.4855,171.5573,171.3076,171.9534,171.0304,174.1175,166.1682,172.0688,172.983,173.7065,167.881,166.3065,172.1082,171.7607,171.0683,170.0998,174.7543,172.0628,166.9562,169.359,170.6824,172.7408,170.6147
701,401.7059,2018,3,0,1,2,3,0,1,2,3,1,5,1,0,2,88,88,3,3,4,3,5,7,2,5,0,5,2,2,0,4,4,4,9,4,0,0,1,3,408.356,397.6236,402.0402,408.5636,398.0302,410.2446,398.7826,416.7674,405.972,392.2979,397.4843,395.5845,398.3923,424.4431,438.7801,428.3723,450.4775,427.6365,438.4056,436.5706,14.24994,424.0403,431.6004,437.0434,429.7823,437.0265,406.3065,387.2471,404.1814,402.0924,397.7194,412.5421,396.0522,404.4538,394.973,405.6835,397.0663,397.531,406.2013,398.8858,406.995,403.3121,399.5633,400.1232,402.0107,406.6331,398.8448,403.0285,403.0443,402.8347,404.8145,399.2809,395.5725,405.5697,399.6355,407.8763,400.4948,402.0703,404.9341,394.7671,406.1856,400.5215,398.3657,403.7141,397.1678,396.7933,410.2257,397.89,406.9643,401.7484,393.0184,404.09,405.5901,397.763,404.1201,401.7836,405.9522,399.2195,404.4601,400.2072,404.4704,405.1818,408.4288,385.7352,400.5823,407.3763,407.1951,394.2421,394.2817,403.0741,406.3123,403.62,398.0397,405.7781,402.386,396.9071,391.7276,402.7481,406.2031,403.6914
702,218.1352,2018,3,1,1,3,3,0,0,0,1,2,7,1,0,3,6,8,5,1,2,5,8,2,1,1,1,13,1,1,1,2,5,4,9,3,0,1,1,1,224.4047,217.2898,222.7906,223.0971,220.3954,224.2003,212.0856,224.8629,218.6361,214.9085,216.116,212.8986,223.4383,226.4615,7.676955,230.6614,243.1974,225.1954,241.7496,236.618,244.2627,233.974,232.413,234.8343,229.8094,237.9498,225.5933,203.0002,217.4061,216.9333,216.9925,218.0701,212.7296,218.3488,221.1872,222.8385,211.3677,215.6947,222.5759,221.2094,221.7834,211.9371,220.1391,218.0009,224.7009,219.6714,215.8357,218.9083,218.6091,219.0908,223.4287,215.2065,212.4343,219.6524,215.6788,227.2228,220.0572,219.9904,221.3813,214.428,223.2465,215.2822,214.4526,218.5714,215.49,214.0839,223.6414,219.2339,217.8393,217.3777,216.674,218.9397,217.1647,218.0316,217.5401,217.2862,218.6848,216.0317,214.8073,218.3564,218.1404,220.5451,219.4846,209.5625,221.7268,224.6802,222.6394,216.8407,210.0894,215.7705,218.9862,220.7188,221.3396,221.5633,217.8584,206.4758,210.4247,217.3727,225.2746,219.9868
703,279.3281,2018,4,0,1,4,3,1,1,2,3,2,5,1,0,6,8,9,3,1,3,5,7,8,8,8,1,12,1,1,4,5,5,5,7,9,0,0,1,1,286.251,282.7811,280.4357,275.1998,271.5287,279.5216,278.7336,311.5967,295.5756,302.1072,305.4681,300.0922,10.62342,295.1012,303.4164,306.0591,305.5906,306.9789,306.5898,278.4061,280.7936,278.7878,278.4113,279.0008,283.0656,276.4525,276.1412,273.9827,283.1729,279.7775,281.4736,280.5979,279.7592,277.9653,276.8027,278.1904,288.4263,272.9714,277.2977,278.3799,279.6147,282.3033,280.7436,278.9145,278.4391,275.1096,283.1374,281.4557,284.1539,279.1375,285.0191,278.5321,272.0161,276.5443,275.2925,282.615,277.1227,279.6285,283.8066,277.8862,281.9854,278.3471,277.8486,277.2104,278.949,282.2693,281.0465,283.8654,274.8838,278.6289,278.4314,275.6763,277.4702,278.2624,281.4809,281.1228,285.9109,280.3432,281.6509,279.4089,273.2801,278.0391,274.804,279.2611,279.0921,279.0353,284.6795,282.9156,274.8642,278.4167,281.14,279.6958,285.1177,275.4515,273.5029,277.9022,287.5553,280.4484,277.4379,280.64
704,399.6346,2018,3,0,1,1,3,0,1,4,3,1,4,2,0,7,7,8,3,3,5,5,8,7,2,2,1,9,4,3,3,3,3,3,7,4,0,1,3,3,409.8558,410.0752,397.9889,398.1859,394.0701,401.0926,400.9014,437.29,425.7898,431.0129,432.7616,439.2996,425.0578,423.8728,434.5106,15.06479,446.6533,443.6562,432.7321,396.74,404.18,396.8002,406.7578,400.4994,403.7898,398.8881,391.6969,392.463,399.4136,398.722,406.8275,408.034,396.3698,401.6744,395.8775,397.8806,396.459,396.6267,398.2524,397.0439,400.5983,403.1859,398.0907,396.4266,400.2035,402.8591,399.1883,401.6976,401.4547,401.0464,403.2768,396.781,392.4576,403.7794,396.9576,407.421,398.2349,399.9027,403.5481,391.2706,404.9427,398.2776,395.2622,402.1007,394.0133,394.2673,410.2303,395.2519,405.6841,399.6344,388.9694,402.6931,405.1224,394.5039,402.741,399.85,406.4534,399.6725,404.0034,400.2101,396.6568,400.4902,395.9544,391.5146,395.7181,402.3874,400.8366,399.7152,399.7224,398.1219,402.1561,399.2679,398.2788,396.863,396.086,398.0348,403.8483,407.6091,398.1435,397.7423
705,601.7291,2018,6,0,1,1,3,1,0,0,2,1,9,1,1,10,8,10,5,1,2,4,8,10,3,6,1,20,1,1,0,5,5,5,9,8,0,0,1,1,604.9628,611.4541,602.3469,602.1891,599.2532,604.9382,602.1805,604.7048,604.1428,599.0209,590.342,605.5535,594.2778,596.8774,608.2199,598.1281,611.4225,596.6432,599.7314,602.3572,613.9726,594.6637,607.256,605.1062,603.5929,604.0637,591.5095,591.4155,601.5027,595.1173,613.9675,603.8974,597.5538,606.1607,597.2588,602.7471,605.4675,601.0383,600.0494,601.7791,602.2614,602.4902,603.1365,593.2115,606.1722,610.5991,594.3635,603.3727,601.0494,602.8004,611.8463,590.6265,593.0308,607.3334,598.4825,624.4641,595.6317,772.8094,788.5639,759.0385,78.32373,599.554,595.835,608.8627,591.4095,594.1344,615.8661,600.8115,606.9389,602.1444,589.3245,605.6131,609.0434,590.9533,602.5441,598.0885,609.4413,603.8888,602.2763,602.1186,604.7174,605.3717,595.9267,592.8104,599.7856,605.6779,598.9627,604.3235,600.5712,601.1097,605.4239,600.8072,598.822,595.6385,601.6622,606.3162,599.5178,608.5904,602.4265,598.928
706,183.7344,2018,4,1,1,2,3,1,0,0,2,1,5,1,0,7,10,10,4,2,2,5,5,7,2,2,0,19,1,1,1,4,5,5,5,3,0,0,1,1,200.8403,200.4236,198.7228,198.6322,6.858761,198.8857,203.7309,200.0125,199.3949,198.9648,198.2876,198.4369,182.8919,183.1422,182.5325,183.3988,183.6865,182.7987,184.0772,184.8659,185.7086,184.224,183.9797,183.5432,184.4872,183.5231,182.3993,182.7458,182.1807,185.7112,185.2163,182.2138,184.2347,183.8703,187.0705,185.28,184.6465,181.7053,183.3462,184.1269,186.5971,182.4479,183.5968,182.4555,184.2342,182.8883,184.4856,183.1767,183.9708,182.8406,182.6866,181.0522,184.3642,185.17,183.7942,189.3598,181.1778,181.985,188.9932,182.7764,180.5615,183.2008,180.968,184.4539,182.7381,186.2891,184.6717,182.7877,183.5283,183.8164,183.704,184.1157,181.5069,182.1067,183.5515,182.5979,186.2815,186.9372,184.8942,181.5399,182.3182,181.9882,183.9978,183.7767,184.6971,182.1034,186.2701,184.9653,184.9671,184.8416,184.3344,185.3013,183.8874,180.7424,182.5761,184.7021,185.3741,181.6898,185.1112,183.4841
707,234.332,2018,6,1,1,4,3,0,0,0,2,1,3,1,0,7,7,7,5,1,4,4,8,8,5,4,1,18,3,1,0,5,5,5,3,3,0,0,2,3,235.0151,240.6122,233.722,232.5232,232.5387,236.5927,231.4873,232.1475,235.7324,236.5219,234.9791,232.6925,253.5689,253.0967,249.0891,251.5688,251.89,247.9435,251.708,247.5979,254.0592,250.0358,252.782,254.321,252.6615,7.297038,235.7465,231.0238,235.782,232.8403,237.5959,230.2835,235.538,235.8752,230.7304,233.8814,239.2605,233.3581,232.4927,235.6162,239.4811,235.1429,236.5136,232.4257,234.2285,236.4574,233.3854,233.8044,232.4518,232.1339,234.4878,231.2479,233.8881,235.0222,232.5441,243.4831,232.9831,232.0481,239.9447,231.6463,234.2379,235.2889,228.6054,235.8987,231.2376,234.5603,232.5337,236.7947,237.0462,235.2562,236.4568,230.1992,234.1724,230.0694,234.6955,232.72,235.6685,234.5294,233.8943,232.0474,236.618,237.6355,232.1767,233.1802,235.4907,237.9386,235.6533,235.8782,231.2166,236.1635,239.3114,230.0137,233.21,232.6808,231.9895,235.7228,236.2551,234.8784,231.5696,238.2061
708,175.0812,2018,5,0,1,1,3,1,0,0,2,3,6,6,0,7,7,8,4,1,4,5,7,7,6,7,1,18,1,1,0,4,4,3,3,3,0,0,1,1,175.9427,176.6938,177.6291,173.3815,171.6982,175.7724,179.1254,173.7094,174.2703,176.3082,174.2408,174.125,176.1737,173.7912,172.2876,175.315,177.8583,173.1068,175.4996,173.7196,175.8662,174.1925,174.1618,175.3535,175.0214,175.3693,174.991,172.3202,178.2349,174.6832,174.9367,173.0161,176.8575,176.2448,173.2005,176.2546,177.2993,176.2617,175.8668,175.076,174.3903,173.0188,176.467,175.9078,177.85,171.8216,172.2195,180.9378,174.2328,173.8943,176.4862,171.7823,173.9359,174.4534,186.9842,193.92,187.0635,183.3181,194.7796,186.0081,183.9813,186.6476,183.9509,186.3283,189.4031,188.2496,5.039353,187.1836,184.9951,176.2647,176.7097,174.6034,175.4778,173.8772,174.8089,171.9845,176.11,177.2542,174.6039,173.8596,173.3179,176.9934,175.7333,175.9793,177.4545,175.0473,178.4142,174.8337,173.1486,172.7214,175.2519,172.7285,175.2754,176.0293,176.8998,174.4983,172.2361,176.2731,176.4077,174.7526
709,197.4564,2018,2,1,1,3,3,1,1,1,1,3,6,4,0,8,9,8,4,1,4,4,9,10,3,9,1,18,1,2,2,4,5,5,4,9,0,1,1,1,197.5199,199.1225,199.8454,199.155,194.7412,198.6854,196.0208,197.9484,195.6317,199.1567,196.2717,200.2064,196.9831,195.184,196.5532,200.0183,198.0365,193.8129,196.1591,196.0324,199.1924,198.8452,194.5526,196.5501,196.986,196.5291,193.9019,198.672,198.8054,198.8012,199.3163,194.2811,196.3231,197.8257,196.9,197.841,200.7933,197.3914,196.9033,201.8763,198.2523,195.718,198.4939,197.2449,198.9869,195.2981,198.7039,197.928,196.6949,197.8893,198.6057,193.5619,197.1314,198.2466,195.3286,204.4911,196.6918,195.1057,202.9269,195.6334,197.4571,197.7579,194.6182,197.4481,197.3172,198.3498,195.999,197.281,194.2942,199.7193,198.3195,196.3353,197.6339,195.2313,197.1579,195.9933,199.0944,215.0586,217.1822,213.133,212.6478,213.1408,214.2119,213.9924,216.983,216.8972,219.0571,7.441153,212.142,198.7145,196.4833,200.5751,196.7334,198.7473,198.0507,194.9919,199.067,195.6331,196.6941,196.6685
