id,surfweight,year,age,sex,ethnicity,edu,lfs,partner,parent,number_children,tenure,hh_income,nzdep,migrant,disability,home_afford,life_satisfy,life_worth,health,tereo,gov_tereo,selfactual,trust,trust_police,trust_media,trust_parliament,voted,mwb,housecold,housedamp,moves,access_med,access_green,access_pt,neigh_connect,neigh_crime,victim,discrim,lonely,hardtalk
676,387.984,2018,5,1,1,2,3,1,0,0,2,3,8,1,0,10,10,10,5,1,3,5,8,10,2,2,1,19,1,1,0,5,5,5,3,3,0,0,1,1
677,564.068,2018,4,1,1,3,3,0,0,0,1,1,8,1,0,5,0,9,3,1,3,5,0,5,0,1,1,5,1,2,0,3,4,3,5,3,0,0,3,1
678,224.7969,2018,6,0,1,4,3,0,0,0,2,2,4,1,0,4,8,10,4,1,4,5,5,9,3,5,1,19,1,1,0,5,5,4,10,8,0,0,3,3
679,142.9225,2018,4,1,1,2,3,0,0,0,2,2,5,2,0,5,7,7,1,1,3,5,9,9,5,5,1,20,3,2,0,5,5,1,3,8,0,0,2,1
680,1373.068,2018,4,1,1,4,3,1,1,2,2,3,1,6,0,5,4,5,3,1,5,4,5,2,5,6,1,12,3,2,0,4,4,4,5,3,0,0,3,4
681,190.2927,2018,6,1,1,1,3,1,0,0,2,1,5,1,0,6,8,10,3,1,5,5,8,9,6,8,1,14,99,1,1,4,4,3,5,9,0,0,1,4
682,985.6938,2018,5,1,1,1,3,1,1,2,1,2,3,1,0,5,5,7,2,1,2,4,6,7,3,7,0,19,1,1,0,4,5,5,6,3,0,0,2,4
683,90.30967,2018,5,1,1,2,3,1,0,0,1,2,7,6,1,5,8,9,3,1,3,5,2,7,7,3,0,9,2,1,0,5,5,5,3,5,0,0,1,1
684,409.6727,2018,1,0,1,4,3,0,0,0,3,1,6,4,0,5,5,5,4,1,3,4,7,10,8,8,0,14,2,2,4,3,3,3,0,8,1,0,4,3
685,372.8812,2018,6,0,1,1,3,0,0,0,1,1,8,1,1,8,8,5,4,1,4,5,8,9,6,9,1,7,4,1,0,5,5,4,5,4,0,1,2,1
686,264.3091,2018,6,0,1,3,3,0,0,0,1,2,2,6,0,7,8,9,4,1,3,5,9,10,6,6,1,20,2,1,0,4,5,4,6,8,0,0,1,1
687,136.7153,2018,5,0,1,2,3,1,0,0,1,3,7,5,0,10,8,10,2,1,3,3,10,9,10,9,1,8,2,2,1,4,5,5,6,3,0,1,2,1
688,709.6282,2018,6,0,1,1,3,0,0,0,2,1,2,1,0,6,7,10,4,2,4,5,9,10,0,5,1,10,2,2,0,4,5,5,5,2,0,0,3,2
689,290.6084,2018,6,1,1,1,3,0,0,0,3,1,9,1,1,8,5,6,3,1,3,5,8,8,8,8,1,13,2,1,0,5,5,5,5,4,0,0,2,3
690,235.3175,2018,1,1,1,3,3,0,0,0,1,3,9,1,0,8,8,7,4,1,3,5,7,9,4,6,1,15,2,1,4,5,5,5,3,9,0,0,2,2
691,162.7435,2018,4,0,1,1,3,1,0,0,1,3,7,1,0,5,5,8,2,2,2,5,1,5,0,0,1,3,1,1,1,3,5,5,5,9,1,0,3,3
692,1052.445,2018,5,1,1,1,3,1,0,0,1,3,9,2,1,5,10,8,4,2,2,5,7,10,0,2,1,17,1,1,0,4,5,4,7,4,0,1,2,2
693,327.0244,2018,6,0,1,1,3,0,0,0,2,1,10,1,1,5,6,6,2,1,5,4,7,10,4,10,1,6,2,2,0,4,4,1,1,8,0,0,3,3
694,313.234,2018,2,0,1,2,3,1,1,4,3,1,8,4,0,5,7,7,4,2,4,4,10,6,6,6,1,13,1,1,1,5,4,3,5,8,0,0,1,1
695,118.4832,2018,6,1,1,2,3,1,0,0,2,2,5,1,0,8,10,10,4,1,4,5,8,9,5,7,1,16,1,1,0,4,5,4,9,1,0,0,1,2
696,212.2904,2018,4,1,1,4,3,1,1,1,1,2,3,6,0,7,8,8,3,1,4,4,8,9,5,8,1,15,3,2,1,5,5,5,8,3,0,0,1,2
697,620.3228,2018,3,0,1,4,3,1,1,1,2,2,5,6,0,6,8,10,4,1,1,4,8,9,7,7,1,12,1,1,0,4,4,4,8,2,0,0,1,2
698,159.6201,2018,5,0,1,3,3,1,0,0,1,2,2,1,0,6,9,10,4,1,2,3,1,8,6,6,1,18,1,1,0,5,5,5,10,4,1,0,1,1
699,310.0065,2018,4,0,1,3,3,1,0,0,1,2,10,6,0,7,9,9,3,1,3,3,9,9,9,10,1,10,4,2,0,4,4,4,8,2,0,0,1,2
700,170.98,2018,4,0,1,1,3,0,0,0,2,2,6,1,0,7,7,8,4,1,2,5,7,8,4,4,1,18,2,1,0,4,5,1,4,8,0,0,1,2
701,401.7059,2018,3,0,1,2,3,0,1,2,3,1,5,1,0,2,8,8,3,3,4,3,5,7,2,5,0,5,2,2,0,4,4,4,9,4,0,0,1,3
702,218.1352,2018,3,1,1,3,3,0,0,0,1,2,7,1,0,3,6,8,5,1,2,5,8,2,1,1,1,13,1,1,1,2,5,4,9,3,0,1,1,1
703,279.3281,2018,4,0,1,4,3,1,1,2,3,2,5,1,0,6,8,9,3,1,3,5,7,8,8,8,1,12,1,1,4,5,5,5,7,9,0,0,1,1
704,399.6346,2018,3,0,1,1,3,0,1,4,3,1,4,2,0,7,7,8,3,3,5,5,8,7,2,2,1,9,4,3,3,3,3,3,7,4,0,1,3,3
705,601.7291,2018,6,0,1,1,3,1,0,0,2,1,9,1,1,10,8,10,5,1,2,4,8,10,3,6,1,20,1,1,0,5,5,5,9,8,0,0,1,1
706,183.7344,2018,4,1,1,2,3,1,0,0,2,1,5,1,0,7,10,10,4,2,2,5,5,7,2,2,0,19,1,1,1,4,5,5,5,3,0,0,1,1
707,234.332,2018,6,1,1,4,3,0,0,0,2,1,3,1,0,7,7,7,5,1,4,4,8,8,5,4,1,18,3,1,0,5,5,5,3,3,0,0,2,3
708,175.0812,2018,5,0,1,1,3,1,0,0,2,3,6,6,0,7,7,8,4,1,4,5,7,7,6,7,1,18,1,1,0,4,4,3,3,3,0,0,1,1
709,197.4564,2018,2,1,1,3,3,1,1,1,1,3,6,4,0,8,9,8,4,1,4,4,9,10,3,9,1,18,1,2,2,4,5,5,4,9,0,1,1,1
710,176.1486,2018,5,1,1,3,3,1,0,0,1,3,4,1,0,10,7,9,4,1,1,5,6,8,2,4,0,17,1,1,0,5,5,5,8,8,0,0,1,1
711,552.6096,2018,3,0,1,3,3,0,0,0,3,2,10,5,0,10,7,8,4,1,4,4,6,7,4,3,1,3,3,1,3,5,5,5,3,3,0,0,3,3
712,269.0148,2018,6,0,1,1,3,0,0,0,2,1,2,6,0,4,8,7,3,1,3,4,6,10,5,5,1,15,2,1,0,2,4,4,5,3,0,0,2,1
713,156.9465,2018,1,0,1,3,3,1,1,2,3,2,5,1,0,10,10,9,4,1,4,5,5,5,5,5,0,10,1,2,2,4,5,1,1,4,0,0,1,2
714,382.156,2018,2,1,1,3,3,1,0,0,1,3,5,1,0,10,7,8,5,1,4,2,7,10,0,3,1,20,2,2,2,3,5,1,3,4,0,0,3,1
715,238.5148,2018,6,0,1,3,3,0,0,0,2,1,4,6,0,9,8,8,3,1,4,5,7,7,8,8,1,12,2,1,0,4,4,4,7,4,0,0,1,3
716,1683.095,2018,2,1,2,1,3,1,1,4,1,3,10,1,0,10,10,10,5,3,5,5,10,7,2,6,1,9,3,2,0,4,5,1,10,8,0,0,1,3
717,553.6976,2018,4,0,2,2,3,0,1,3,3,1,10,6,0,7,7,7,2,1,2,4,5,7,5,6,1,4,2,3,0,4,4,4,3,5,1,0,1,2
718,208.0554,2018,6,0,2,3,3,0,0,0,1,1,9,1,0,3,9,10,3,2,4,5,7,10,6,7,1,8,1,1,0,5,5,2,10,3,0,1,2,1
719,395.5991,2018,6,0,2,1,3,0,0,0,1,1,8,1,0,10,10,10,5,1,2,5,10,10,8,5,1,18,1,1,0,5,5,4,8,3,0,0,1,1
720,386.1248,2018,5,1,2,1,3,1,0,0,2,3,5,1,0,6,8,8,4,1,1,5,6,9,5,5,1,19,1,1,1,4,5,5,7,3,0,0,1,2
721,604.7834,2018,6,1,2,2,3,1,0,0,2,1,6,1,0,10,9,5,3,3,1,5,10,10,2,5,1,14,1,1,0,5,5,1,10,3,0,0,1,1
722,324.0685,2018,6,1,2,1,3,1,0,0,2,3,7,1,1,6,7,7,1,2,4,4,7,9,3,5,1,19,1,1,0,5,5,3,6,3,0,0,1,1
723,149.0788,2018,1,0,2,1,3,0,0,0,3,3,5,1,0,7,5,7,2,1,3,4,5,5,5,5,99,10,2,2,4,3,5,5,0,9,0,0,3,5
724,190.5526,2018,4,1,2,2,3,1,1,2,3,2,5,1,0,5,9,8,4,1,4,5,7,10,7,6,1,18,1,2,0,1,5,1,9,4,0,0,1,2
725,158.3639,2018,6,1,2,2,3,1,0,0,2,3,1,2,0,10,10,10,4,1,1,5,7,10,8,8,1,17,1,1,1,5,5,5,10,3,0,0,1,1
726,292.7683,2018,5,1,2,1,3,1,0,0,2,2,1,1,1,8,9,9,4,1,2,4,7,8,2,0,1,13,3,1,0,4,5,1,6,5,0,0,1,1
727,128.8745,2018,6,1,2,2,3,1,0,0,2,3,7,6,1,7,10,8,1,1,2,4,7,2,0,1,1,17,2,1,0,4,4,4,3,3,0,0,1,1
728,138.8932,2018,6,0,2,1,3,1,0,0,2,1,7,2,0,7,10,10,2,1,1,4,8,10,1,0,1,18,1,1,0,5,5,5,9,5,0,0,1,1
729,137.2994,2018,4,0,2,1,3,1,0,0,1,3,2,2,0,5,9,8,3,1,2,5,7,7,0,6,1,19,2,2,0,5,5,5,5,8,0,0,2,2
730,378.4899,2018,5,0,2,1,3,0,0,0,1,1,10,1,1,0,6,7,3,2,5,3,1,0,0,0,0,3,1,2,0,4,4,4,6,3,0,0,1,2
731,178.284,2018,6,0,2,3,3,0,0,0,2,2,7,6,0,5,7,7,3,1,3,3,9,5,3,4,1,13,1,1,0,5,5,5,8,3,0,0,1,2
732,518.0939,2018,5,1,2,1,3,1,0,0,1,2,8,1,0,6,9,8,4,4,4,5,5,5,5,5,1,11,3,2,0,3,4,2,8,8,0,0,2,2
733,239.0913,2018,3,0,2,4,3,0,1,3,3,1,5,6,0,1,8,8,4,1,3,5,9,10,10,10,1,16,1,1,2,5,5,5,4,3,0,0,1,1
734,445.9359,2018,3,1,2,2,3,1,1,2,1,3,6,6,0,5,7,9,3,1,2,5,8,9,4,5,1,12,2,2,0,5,4,2,8,3,0,0,2,4
735,381.5932,2018,4,1,3,2,3,1,0,0,1,3,1,1,0,5,8,7,5,2,3,5,8,10,8,8,1,17,2,2,0,5,5,5,8,8,0,0,1,1
736,1019.615,2018,2,0,3,1,3,0,1,2,3,2,5,1,0,8,8,7,5,2,5,5,8,8,6,8,1,10,2,1,2,4,5,2,8,8,1,0,2,3
737,894.301,2018,5,0,3,2,3,0,0,0,3,1,10,6,1,5,0,8,1,1,4,1,10,6,4,5,0,8,4,2,0,3,5,5,0,2,0,1,4,1
738,1369.852,2018,4,0,3,1,3,0,0,0,3,1,7,1,0,4,5,7,3,1,3,4,5,10,5,5,1,6,1,1,0,5,5,4,7,2,0,0,1,4
739,2308.478,2018,4,1,3,4,3,1,0,0,2,3,3,6,0,4,8,9,4,2,2,4,8,8,6,7,1,19,2,1,0,4,4,4,5,3,0,0,1,3
740,499.3966,2018,2,0,3,2,3,0,0,0,1,2,9,1,0,0,5,5,3,2,3,4,6,5,4,4,1,8,2,2,1,4,4,4,4,3,0,0,1,2
741,3143.151,2018,6,1,3,4,3,1,0,0,2,2,7,1,0,8,9,9,4,1,4,5,8,10,5,10,1,20,2,1,0,4,5,5,6,3,1,0,1,1
742,592.2206,2018,4,1,3,1,3,0,0,0,3,3,2,1,0,8,5,5,2,1,3,4,5,5,0,0,99,1,3,2,1,2,4,2,6,9,0,1,3,4
743,1630.205,2018,4,0,3,1,3,0,0,0,1,2,5,1,0,7,8,8,4,1,5,4,9,9,5,5,1,16,1,1,1,4,4,4,8,3,0,0,2,2
744,235.5811,2018,6,0,3,3,3,1,0,0,2,3,1,1,0,10,9,10,4,2,4,5,8,9,6,7,1,18,1,1,0,5,5,4,9,3,1,0,2,3
745,1282.327,2018,2,1,3,4,3,1,1,1,1,3,3,5,0,8,8,8,4,1,5,5,9,9,8,9,1,19,1,1,2,5,5,4,2,4,0,0,1,1
746,1214.202,2018,6,0,3,1,3,1,0,0,2,1,7,1,0,10,8,10,5,1,4,5,9,10,5,7,1,15,1,1,0,5,5,5,1,3,0,0,1,1
747,637.2223,2018,2,1,3,1,3,0,0,0,3,2,6,1,0,9,5,5,4,2,4,3,7,5,7,7,0,16,1,1,1,4,4,1,6,4,0,1,2,4
748,896.147,2018,3,0,3,4,3,1,1,4,1,2,5,1,0,5,6,8,4,3,5,5,7,9,5,6,1,18,2,2,0,4,5,1,8,3,0,0,2,2
749,296.0289,2018,2,0,3,2,3,1,1,2,3,1,10,1,0,4,4,7,3,2,4,5,5,7,4,5,1,5,1,2,3,3,4,1,3,1,0,0,1,4
750,1111.508,2018,5,0,3,3,3,1,0,0,3,1,7,6,0,3,7,9,3,1,4,4,6,10,4,4,1,8,2,1,2,3,5,5,3,9,0,0,2,3
751,375.2737,2018,5,1,3,3,3,0,1,2,3,1,8,1,0,8,7,9,2,1,2,3,2,7,2,4,1,13,99,1,1,5,5,5,5,9,1,0,1,2
752,665.2936,2018,4,0,3,1,3,1,1,3,2,3,3,2,0,0,5,9,4,1,2,5,7,7,1,4,1,9,3,2,0,5,4,2,5,4,0,0,2,1
753,838.7592,2018,6,0,3,2,3,0,0,0,3,2,6,6,1,3,4,5,2,1,1,3,5,8,1,3,0,5,99,2,4,4,5,4,5,8,0,0,1,2
754,338.3269,2018,6,0,3,4,3,1,0,0,1,1,9,6,0,6,8,9,4,2,4,5,4,10,8,4,1,19,1,1,1,5,5,4,8,3,0,0,1,1
755,251.0874,2018,5,0,3,4,3,1,0,0,2,3,1,1,0,9,8,7,4,2,5,4,8,7,6,7,1,16,2,2,0,4,5,4,8,3,0,1,1,2
756,932.2206,2018,5,1,3,2,3,1,0,0,3,1,8,3,1,3,3,6,1,3,5,4,4,5,3,4,1,0,1,1,1,3,5,4,7,3,1,0,3,4
757,412.0106,2018,6,0,3,4,3,0,0,0,2,2,3,6,0,8,9,9,3,3,4,5,5,7,1,8,1,16,1,2,0,4,4,4,9,3,0,0,1,1
758,490.0883,2018,3,1,3,4,3,0,1,3,3,3,3,5,0,6,6,6,4,1,5,3,8,10,8,7,1,13,2,2,1,5,4,4,1,4,1,0,3,3
759,1281.134,2018,1,0,3,1,3,0,0,0,1,3,3,5,0,7,10,10,5,2,4,5,10,10,5,7,99,19,1,1,0,5,5,5,10,8,0,0,1,1
760,250.7505,2018,4,0,3,1,3,1,0,0,1,2,7,1,0,7,7,8,4,1,3,5,8,9,6,5,1,14,2,1,0,5,5,5,8,3,0,0,1,1
761,226.1211,2018,5,0,3,2,3,0,1,1,2,1,8,1,1,4,5,8,2,1,1,4,8,8,5,8,1,2,2,1,0,4,5,5,5,3,1,0,3,3
762,324.0957,2018,4,1,3,4,3,1,1,2,2,3,2,6,0,8,5,5,3,1,3,5,6,6,3,3,1,20,2,1,0,3,3,3,5,8,0,0,1,1
763,3699.964,2018,5,1,4,1,3,1,0,0,1,3,8,1,0,7,7,7,3,1,3,4,8,8,7,6,1,20,1,1,0,5,5,4,6,1,0,0,1,2
764,1913.348,2018,5,1,4,2,3,1,1,2,3,3,5,1,0,10,8,9,3,1,2,5,8,8,4,5,1,18,4,2,1,4,4,3,7,3,1,0,1,1
765,2402.467,2018,4,1,4,1,3,0,0,0,3,2,1,1,0,0,5,1,1,1,2,5,10,5,0,0,0,20,1,2,3,4,5,4,0,8,1,1,5,6
766,2987.849,2018,4,0,4,2,3,1,0,0,2,3,4,1,0,6,9,7,5,1,3,5,7,9,5,5,1,16,1,2,0,5,5,4,5,4,1,1,1,1
767,3554.957,2018,2,0,4,2,3,0,0,0,3,1,9,1,0,10,10,10,1,2,5,5,0,10,0,10,1,14,3,2,3,4,4,4,0,5,1,0,3,2
768,2607.397,2018,3,0,4,4,3,0,0,0,3,1,3,1,0,10,8,8,5,1,5,5,7,10,6,6,1,16,3,1,3,5,5,5,7,9,1,0,1,3
769,1693.753,2018,3,0,4,4,3,1,1,2,1,3,5,1,0,9,7,9,2,3,5,3,7,9,2,6,1,14,3,2,3,5,5,3,1,3,0,1,1,2
770,3357.475,2018,1,0,4,1,3,0,0,0,3,1,5,1,0,9,8,8,5,1,2,4,7,8,4,5,1,15,1,1,1,5,5,5,7,8,0,0,1,2
771,1865.326,2018,2,0,4,4,3,1,0,0,3,3,6,1,0,8,7,5,4,2,5,5,9,9,3,5,1,17,4,1,4,5,5,5,1,2,0,1,3,1
772,1226.004,2018,2,0,4,2,3,0,0,0,3,3,4,1,1,10,0,0,2,1,5,1,0,0,0,0,0,13,1,1,4,5,5,1,10,9,0,0,1,2
773,2100.248,2018,6,1,4,4,3,0,0,0,2,1,9,1,0,10,9,9,3,1,4,5,7,8,6,10,1,17,1,1,0,5,5,5,8,3,0,0,2,3
774,2264.483,2018,2,0,4,1,3,1,1,2,3,1,6,1,1,7,7,9,3,2,2,2,2,2,0,0,0,7,2,2,4,4,4,4,3,8,1,1,1,1
775,1766.192,2018,5,1,4,4,3,1,0,0,1,3,4,6,1,3,5,6,5,2,5,3,7,8,5,9,1,2,4,2,0,4,4,4,6,2,0,0,3,3
776,7442.735,2018,2,0,4,3,3,1,1,1,3,2,5,1,0,7,9,9,5,3,5,4,8,10,7,10,1,16,99,1,1,4,5,5,10,9,0,0,1,2
777,6632.997,2018,1,1,4,1,3,0,0,0,2,3,2,2,0,5,8,10,3,1,3,4,8,8,5,6,1,13,1,1,2,3,4,1,5,5,1,0,1,1
778,2352.401,2018,3,0,4,1,3,0,0,0,1,2,6,1,0,5,8,5,5,1,3,5,7,6,3,3,1,17,2,1,0,5,5,5,5,4,0,0,2,1
779,2371.723,2018,6,1,4,2,3,0,0,0,2,1,5,1,0,7,9,10,3,4,1,5,10,10,1,5,1,20,1,1,0,5,5,4,8,4,0,0,1,1
780,4276.648,2018,2,0,4,1,3,1,1,2,3,2,9,1,0,6,7,5,3,1,4,5,9,8,6,6,1,14,3,2,1,3,5,4,3,2,0,0,2,3
781,2732.853,2018,1,0,4,1,3,0,0,0,3,3,3,1,0,5,7,9,5,1,2,5,3,7,4,4,0,4,3,1,4,5,5,2,1,8,0,1,2,2
782,1783.027,2018,1,0,4,3,3,0,0,0,1,2,5,6,0,0,7,5,4,1,3,5,5,4,3,5,1,14,1,1,0,5,5,5,6,1,0,0,3,3
783,2086.932,2018,5,0,4,4,3,0,0,0,3,2,4,6,0,8,9,10,4,1,4,3,6,9,8,8,1,15,1,1,3,4,4,4,5,3,0,0,1,3
784,2381.121,2018,4,0,4,1,3,1,1,1,1,3,3,1,0,10,10,10,4,2,4,5,8,10,0,0,1,7,4,2,0,5,5,5,4,8,0,0,2,2
785,1231.386,2018,1,1,4,1,3,0,0,0,2,1,3,1,0,8,7,7,2,1,5,4,4,5,5,6,1,9,1,1,0,5,5,5,6,1,1,0,2,3
786,1738.512,2018,3,0,4,1,3,1,1,3,1,2,7,2,0,6,9,10,4,1,2,5,6,8,3,6,1,14,2,2,0,5,5,1,10,4,0,0,1,1
787,2165.969,2018,5,0,4,1,3,0,0,0,2,1,8,2,0,7,10,9,5,1,1,5,8,9,2,3,1,18,1,1,0,5,5,1,10,8,0,0,3,2
788,3222.764,2018,4,0,4,1,3,0,0,0,2,1,3,1,0,5,10,8,2,1,2,4,8,10,5,7,1,17,2,2,0,5,5,5,9,3,0,0,2,2
789,3393.957,2018,6,1,4,1,3,1,0,0,2,2,6,6,0,7,8,8,3,1,3,5,7,6,4,6,1,18,2,1,0,4,5,5,7,8,0,0,1,2
790,1910.432,2018,4,0,4,4,3,1,1,3,1,3,2,1,0,4,10,10,5,2,5,5,9,10,6,7,1,18,1,1,0,5,5,3,8,3,0,1,1,1
791,1213.261,2018,4,1,4,2,3,1,1,1,1,3,9,2,0,7,7,9,4,2,5,5,8,7,5,2,1,15,1,1,1,4,5,3,5,9,0,0,1,1
792,2410.17,2018,3,1,4,3,3,0,0,0,3,3,1,1,0,10,10,10,4,2,3,5,9,10,6,7,1,18,4,1,2,5,5,5,9,8,0,0,1,1
793,1789.226,2018,6,0,4,1,3,0,0,0,2,1,8,1,0,6,9,8,3,1,3,5,9,9,8,7,1,15,4,1,0,5,5,5,6,3,0,0,3,4
794,3562.648,2018,6,0,4,4,3,0,0,0,3,1,10,6,0,10,9,8,3,1,4,4,8,8,6,7,1,8,1,1,0,5,4,5,3,2,0,0,3,3
795,3913.134,2018,2,0,4,4,3,0,0,0,2,3,6,5,0,10,8,10,5,1,4,4,9,9,8,8,0,16,2,2,0,3,5,1,4,8,0,0,1,1
796,1269.611,2018,4,0,4,4,3,0,1,1,3,1,4,1,0,4,7,9,3,2,4,3,6,9,5,7,1,9,3,2,0,5,5,5,7,3,0,1,3,1
797,823.4178,2018,2,0,4,4,3,1,0,0,3,2,7,5,0,5,8,8,4,1,2,4,8,10,8,8,0,14,1,2,0,5,5,5,7,8,0,0,1,1
798,1323.363,2018,4,1,4,2,3,1,1,1,2,2,6,1,0,7,7,8,3,1,2,5,7,9,3,5,1,12,1,2,0,4,4,4,8,4,0,0,1,4
799,3985.773,2018,4,1,4,1,3,1,0,0,1,3,1,1,0,4,8,8,3,1,5,4,7,6,2,5,1,17,1,1,1,5,5,4,8,8,0,0,1,2
800,3107.137,2018,5,0,4,1,3,0,0,0,2,1,5,2,0,5,10,10,4,1,2,4,8,10,3,1,1,18,1,1,0,5,4,5,7,3,0,0,1,1
801,1328.024,2018,6,1,4,1,3,0,0,0,1,1,7,1,1,1,5,10,2,1,5,2,1,5,1,5,0,0,3,2,0,4,5,1,5,1,0,1,1,1
802,3369.829,2018,4,0,4,1,3,1,1,1,1,3,2,1,0,7,10,10,4,2,2,3,8,8,2,5,1,12,1,1,1,2,5,4,7,4,0,1,1,1
803,1033.435,2018,5,1,4,1,3,0,0,0,2,1,10,6,0,5,6,8,1,1,2,5,8,10,5,6,1,11,4,2,0,4,5,4,6,5,0,0,1,1
804,3636.734,2018,1,0,4,1,3,0,0,0,1,1,10,1,0,7,6,5,4,1,5,4,5,6,4,6,99,13,2,1,0,4,5,5,9,4,0,0,3,2
805,1485.274,2018,2,1,4,4,3,1,1,2,1,3,1,1,0,8,6,6,4,1,4,5,8,9,6,7,1,17,1,2,2,4,5,4,8,4,0,0,2,3
806,1165.464,2018,2,1,4,3,3,0,0,0,1,3,10,6,0,6,7,9,3,1,4,5,6,8,2,5,1,7,1,3,0,4,4,4,5,3,0,0,1,1
807,1537.071,2018,3,1,4,4,3,1,1,1,1,2,10,1,0,8,4,7,3,1,5,5,4,5,3,1,1,12,1,2,0,4,5,3,1,3,1,0,2,2
808,2692.407,2018,3,0,4,4,3,1,1,1,1,3,5,4,0,2,2,5,4,1,3,3,9,8,5,6,0,10,2,2,4,5,5,4,4,9,0,0,1,5
809,6241.489,2018,4,1,4,4,3,1,1,2,1,3,1,6,0,9,8,10,4,1,3,5,8,9,7,6,1,17,1,1,1,2,5,1,6,8,0,0,2,2
810,4000.914,2018,6,1,4,2,3,1,0,0,2,1,7,6,1,8,7,7,4,2,3,4,8,8,7,8,1,15,1,1,0,5,5,5,9,3,0,1,3,2
811,1437.138,2018,3,0,4,1,3,1,0,0,3,3,5,1,0,5,7,8,5,2,4,4,7,7,4,5,1,14,2,2,2,5,5,5,7,9,0,0,1,1
812,1781.332,2018,3,0,4,4,3,1,1,4,1,3,2,6,0,9,7,7,4,1,4,5,8,6,6,6,1,15,2,2,2,5,5,5,9,3,0,0,3,2
813,3844.28,2018,6,1,4,1,3,0,0,0,2,1,7,2,0,6,7,8,3,1,3,5,8,9,9,9,1,14,2,2,0,4,5,4,4,3,0,0,2,3
814,8405.188,2018,6,0,4,1,3,0,0,0,3,1,6,2,0,8,8,8,3,1,4,5,9,8,9,3,1,16,4,3,0,5,5,1,10,3,0,0,1,1
815,5130.291,2018,2,1,4,3,3,1,0,0,3,2,7,4,1,0,1,1,1,2,5,1,1,3,0,0,0,6,2,2,4,3,5,3,1,8,0,1,3,4
816,1365.213,2018,6,1,4,4,3,1,0,0,1,3,8,5,0,4,8,9,3,1,2,2,9,9,9,9,0,13,2,1,1,4,4,4,0,3,0,0,1,2
817,4632.487,2018,6,1,4,1,3,0,0,0,2,1,10,2,0,7,9,8,4,1,5,4,5,5,5,0,1,18,2,1,0,4,4,4,4,3,0,0,1,1
818,3105.442,2018,5,0,4,1,3,1,0,0,1,2,8,1,0,3,7,8,3,1,4,4,7,9,1,5,1,13,1,1,0,5,5,5,4,3,0,0,1,2
819,1470.379,2018,4,0,4,4,3,1,0,0,1,3,2,6,1,6,7,8,3,1,4,5,8,9,6,4,1,9,3,2,2,5,4,4,4,3,0,0,2,4
820,4634.007,2018,6,0,4,1,3,0,0,0,2,1,3,2,0,8,9,9,4,1,4,4,8,9,5,7,1,16,1,1,0,4,5,3,2,3,0,0,1,1
821,2336.705,2018,1,0,4,1,3,0,0,0,2,3,9,1,0,1,9,10,3,3,4,5,6,8,5,6,1,15,2,1,0,3,4,1,3,8,0,0,2,1
822,3165.928,2018,1,1,4,1,3,0,0,0,1,2,5,1,0,5,4,4,2,2,4,5,7,8,5,6,99,15,1,1,2,3,3,3,5,3,0,0,4,2
823,1631.401,2018,4,0,4,4,3,0,0,0,1,2,8,1,1,10,6,6,3,2,4,4,7,0,5,5,1,20,3,2,0,5,5,2,1,3,0,1,1,2
824,1067.146,2018,6,1,4,2,3,1,0,0,2,2,2,1,0,10,9,10,4,1,2,5,8,6,3,9,1,19,1,1,0,5,5,4,8,8,0,0,1,1
825,4185.089,2018,5,1,4,2,3,1,0,0,2,3,7,1,0,8,9,8,3,1,3,3,8,8,3,6,1,18,2,2,0,4,5,2,8,3,0,1,2,3
826,1344.967,2018,6,1,4,1,3,0,0,0,2,1,9,6,0,8,5,8,3,1,2,4,8,8,8,8,1,16,2,1,0,4,4,2,8,3,1,0,1,2
827,1947.142,2018,5,1,4,4,3,1,0,0,1,3,6,3,0,3,9,9,4,1,4,3,7,8,5,6,1,12,1,2,0,4,5,5,6,2,0,0,2,1
828,2160.642,2018,6,0,4,1,3,1,0,0,2,1,4,2,1,7,8,7,2,1,2,3,6,9,6,4,1,12,1,1,0,3,4,4,0,3,0,0,1,2
829,1760.889,2018,5,1,4,2,3,0,0,0,2,1,3,1,1,5,7,6,3,1,4,4,7,9,7,8,1,18,1,1,0,5,5,5,8,8,0,0,1,1
830,1718.535,2018,6,1,4,1,3,1,0,0,2,2,8,1,0,7,8,8,5,1,2,4,7,9,6,6,1,18,1,1,0,5,5,5,5,1,0,0,2,2
831,2627.509,2018,2,0,4,2,3,0,1,2,1,3,7,1,0,8,7,9,4,2,4,4,7,10,8,8,1,8,1,2,0,4,5,5,8,3,0,1,3,1
832,3307.896,2018,5,0,4,3,3,0,0,0,2,2,3,2,0,7,6,9,3,1,4,3,6,8,4,5,1,4,2,1,0,4,4,4,4,9,0,1,1,4
833,2887.745,2018,5,1,4,3,3,1,1,1,1,3,4,1,0,6,8,8,4,1,2,5,6,7,5,8,1,20,1,1,1,5,5,1,8,3,1,0,1,1
834,1836.126,2018,6,1,4,4,3,1,0,0,1,3,4,1,0,10,10,9,4,2,5,5,9,10,6,10,1,20,1,1,1,5,5,5,8,3,0,0,1,1
835,2672.342,2018,2,0,4,4,3,0,0,0,2,2,2,2,0,6,8,10,4,1,4,4,7,10,7,7,1,14,3,2,2,5,5,5,2,8,0,0,1,1
